configuration,source,device_key,power_scope,method,pair_index,moving_idx,fixed_idx,mi_before,mi_after,ssim_deformed_fixed,ssim_deformed_moving,dice_before,dice_after,flow_min,flow_max,flow_mean,flow_std,tre_before_mm,tre_mm,tre_median_mm,tre_label_count,tre_missing_warped_labels,tre_per_label_mm,model_inference_ms,postprocess_ms,total_runtime_ms,power_wall_time_s,cpu_energy_j,cpu_dynamic_energy_j,cpu_power_mean_w,gpu_energy_j,gpu_dynamic_energy_j,gpu_power_mean_w,gpu_power_peak_w,gpu_power_samples,energy_j,dynamic_energy_j,power_mean_w,process_rss_start_mb,process_rss_end_mb,process_rss_peak_mb,process_rss_delta_mb,process_memory_samples,tre_eligible_label_count,cpu_power_peak_w,cpu_power_samples,cpu_power_backend,power_repetitions
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_mean_fused,8,15,3,0.5117392244171299,0.5961882136598959,0.7634197473526001,0.8329796195030212,0.5293892621994019,0.7324158549308777,-14.477578163146973,15.102500915527344,0.05414443090558052,1.172886610031128,2.845947526395321,1.5959821604192257,1.3274890184402466,16,[],"{'2': 2.0756304264068604, '3': 0.898277759552002, '4': 0.681156575679779, '7': 1.4403847455978394, '8': 0.5930534601211548, '10': 2.2906858921051025, '11': 5.081470489501953, '12': 2.0176186561584473, '13': 1.2145932912826538, '14': 0.6478694081306458, '15': 1.1206144094467163, '16': 0.7821378707885742, '17': 1.8688617944717407, '18': 0.9933158755302429, '26': 2.0952274799346924, '28': 1.7348164319992065}",30254.06322348863,98871.13492097706,129125.19814446568,130.59070479124784,146.9070501217276,28.151127952186577,1.1249426240294957,97.94302859343588,0.0,0.75,0.75,1242,244.85007871516348,28.151127952186577,1.8749426240294957,1080.21875,1020.4921875,1502.04296875,-59.7265625,1250,,,,,
FPGA ARM CPU,fpga,cpu,FPGA board: floating-point ARM CPU,v4_smoothed_0p75,8,15,3,0.5117392244171299,0.6042278445089417,0.7603079080581665,0.8526779413223267,0.5293892621994019,0.7316064238548279,-13.433113098144531,13.613399505615234,0.05413176491856575,1.100115418434143,2.845947526395321,1.5684357415884733,1.3803393244743347,16,[],"{'2': 1.9831937551498413, '3': 0.9382025599479675, '4': 1.1656899452209473, '7': 1.433282494544983, '8': 0.5263025760650635, '10': 2.2581281661987305, '11': 4.431274890899658, '12': 2.336045265197754, '13': 1.3273961544036865, '14': 0.32068565487861633, '15': 1.1901040077209473, '16': 0.5399641990661621, '17': 1.8245478868484497, '18': 1.0168676376342773, '26': 1.914868712425232, '28': 1.8884179592132568}",30254.06322348863,98881.17555482313,129135.23877831176,130.60065175499767,146.96079096726612,28.195823277565133,1.1252684346702917,97.95048881624825,0.0,0.75,0.75,1242,244.91127978351437,28.195823277565133,1.8752684346702917,1080.21875,1048.4921875,1535.94140625,-31.7265625,1250,,,,,
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_axial,0,2,17,0.5340559178971006,0.6245687127179006,0.7231135368347168,0.848125159740448,0.543096125125885,0.720072865486145,-16.582136154174805,17.9976863861084,-0.01278322096914053,1.0352213382720947,3.314187064766884,2.220952495932579,2.137384355068207,16,[],"{'2': 0.5935928225517273, '3': 1.0102345943450928, '4': 1.4950703382492065, '7': 3.3608763217926025, '8': 1.7164405584335327, '10': 1.292117714881897, '11': 5.092231273651123, '12': 2.558328151702881, '13': 3.0756988525390625, '14': 0.885754406452179, '15': 2.95082950592041, '16': 2.7897350788116455, '17': 3.523705244064331, '18': 1.3747602701187134, '26': 2.560335874557495, '28': 1.2555289268493652}",179.84520299796714,2796.4703350007767,2976.315537998744,2.9995880449987453,224.66502526646502,14.151580250567633,74.89862671010846,,,,,0,224.66502526646502,14.151580250567633,74.89862671010846,1179.0,1315.78125,1545.640625,136.7109375,33,16.0,107.8,29.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_mean_fused,0,2,17,0.5340559178971006,0.6104320081461951,0.7235265374183655,0.8157001733779907,0.543096125125885,0.7816232442855835,-14.456493377685547,11.07197380065918,-0.01708751730620861,1.0757815837860107,3.314187064766884,1.5735585503280163,1.474664032459259,16,[],"{'2': 1.3075690269470215, '3': 1.6002576351165771, '4': 2.087630033493042, '7': 2.989292621612549, '8': 2.0530202388763428, '10': 0.7807902693748474, '11': 1.9024724960327148, '12': 0.7328728437423706, '13': 1.2348960638046265, '14': 0.7450658679008484, '15': 1.4725483655929565, '16': 2.257371425628662, '17': 2.7460761070251465, '18': 1.1660616397857666, '26': 1.4767796993255615, '28': 0.6242324709892273}",582.3858120002114,2727.400343001136,3309.7861550013477,3.3998451870011195,215.57918458229906,0.1171319535354094,63.40852971968811,,,,,0,215.57918458229906,0.1171319535354094,63.40852971968811,1179.0,1691.0546875,1771.48046875,376.1484375,42,16.0,107.8,34.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_smoothed_0p75,0,2,17,0.5340559178971006,0.6162232949333618,0.7225708365440369,0.8330307006835938,0.543096125125885,0.7780616283416748,-12.860873222351074,10.329117774963379,-0.017086949199438095,1.0126689672470093,3.314187064766884,1.6104187183082104,1.6313756704330444,16,[],"{'2': 1.0699697732925415, '3': 1.644288182258606, '4': 2.084874391555786, '7': 3.01222562789917, '8': 1.866088628768921, '10': 0.9456928968429565, '11': 1.786206603050232, '12': 0.8949371576309204, '13': 1.618463158607483, '14': 0.7256729006767273, '15': 2.2713096141815186, '16': 2.16461443901062, '17': 2.4590981006622314, '18': 1.059830665588379, '26': 1.4413148164749146, '28': 0.7221125364303589}",582.3858120002114,2711.274365999998,3293.6601780002093,3.3839043800016952,238.45949066076682,4.662890698088621,70.46874375943429,,,,,0,238.45949066076682,4.662890698088621,70.46874375943429,1179.0,1637.42578125,1717.8671875,-52.75,42,16.0,107.8,34.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_axial,1,1,12,0.5074835462133863,0.6035393961495574,0.7228731513023376,0.8459017872810364,0.5371754169464111,0.6829129457473755,-14.727065086364746,19.642091751098633,0.11601357161998749,1.0338925123214722,4.1216456815600395,2.701620290055871,2.6325358152389526,16,[],"{'2': 3.187366485595703, '3': 2.6587541103363037, '4': 2.5800118446350098, '7': 0.5543947219848633, '8': 1.5165197849273682, '10': 7.966923236846924, '11': 2.881491184234619, '12': 1.8427714109420776, '13': 2.6063175201416016, '14': 4.197061061859131, '15': 1.1722644567489624, '16': 0.4852358400821686, '17': 3.359086036682129, '18': 1.3590009212493896, '26': 3.609100103378296, '28': 3.2496259212493896}",172.0574149985623,2754.2009300013888,2926.258344999951,2.9472065009995276,214.36843420541666,5.623459086415323,72.73614323689733,,,,,0,214.36843420541666,5.623459086415323,72.73614323689733,1723.76171875,1723.90234375,1938.26953125,0.140625,33,16.0,120.6,29.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_mean_fused,1,1,12,0.5074835462133863,0.5900255218632906,0.7237753868103027,0.8138908743858337,0.5371754169464111,0.7614457607269287,-9.804730415344238,13.67992877960205,0.15826517343521118,1.0598657131195068,4.1216456815600395,1.9587443135678768,1.5961545705795288,16,[],"{'2': 3.26714825630188, '3': 2.5401101112365723, '4': 1.914347767829895, '7': 0.7470795512199402, '8': 1.651528000831604, '10': 3.733025312423706, '11': 3.4604358673095703, '12': 3.665250778198242, '13': 1.474218487739563, '14': 0.6679221391677856, '15': 1.5036026239395142, '16': 0.539634644985199, '17': 2.8747200965881348, '18': 0.6238357424736023, '26': 1.1362684965133667, '28': 1.5407811403274536}",554.4561160004378,2737.1021630006,3291.5582790010376,3.3830770640033734,239.23974417889556,13.446554614122457,70.71661084060277,,,,,0,239.23974417889556,13.446554614122457,70.71661084060277,1723.76171875,1804.34765625,2018.7265625,80.4453125,42,16.0,120.6,34.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_smoothed_0p75,1,1,12,0.5074835462133863,0.5949503287573255,0.7219494581222534,0.8289262056350708,0.5371754169464111,0.7551990747451782,-8.044403076171875,12.868721008300781,0.15825624763965607,0.998870313167572,4.1216456815600395,1.9651084393262863,1.6172396540641785,16,[],"{'2': 3.3054563999176025, '3': 2.373626470565796, '4': 2.442267894744873, '7': 0.7821769118309021, '8': 1.6082863807678223, '10': 3.990399122238159, '11': 3.01702880859375, '12': 3.5862207412719727, '13': 1.2927687168121338, '14': 0.7186399698257446, '15': 1.6261929273605347, '16': 0.6063750386238098, '17': 3.1028974056243896, '18': 0.604811429977417, '26': 1.000906229019165, '28': 1.3836805820465088}",554.4561160004378,2729.9041189999116,3284.3602350003493,3.3758583740018366,214.80000010748478,13.446554614122457,63.62826170721578,,,,,0,214.80000010748478,13.446554614122457,63.62826170721578,1723.76171875,2152.79296875,2313.67578125,348.4453125,42,16.0,120.6,34.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_axial,2,6,0,0.5126965057978938,0.5967958009415772,0.7513570189476013,0.8502862453460693,0.6787030696868896,0.7759519219398499,-11.276390075683594,11.574999809265137,-0.011272179894149303,0.8328893184661865,2.632415499538183,1.795714994892478,1.6759834289550781,16,[],"{'2': 0.42837536334991455, '3': 1.817556381225586, '4': 1.5344104766845703, '7': 2.88134503364563, '8': 2.68440318107605, '10': 1.253661036491394, '11': 1.8286768198013306, '12': 4.175484657287598, '13': 3.3152191638946533, '14': 1.039288878440857, '15': 0.48492172360420227, '16': 1.0924549102783203, '17': 1.8771514892578125, '18': 0.7091190218925476, '26': 2.272782325744629, '28': 1.3365894556045532}",187.00384300245787,2721.5575800000806,2908.5614230025385,2.9291721160007,209.35223325884985,1.4327048205934432,71.47146871815976,,,,,0,209.35223325884985,1.4327048205934432,71.47146871815976,1750.53515625,1750.55078125,1911.3046875,0.01171875,32,16.0,124.7,28.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_mean_fused,2,6,0,0.5126965057978938,0.5849355610820988,0.7517234086990356,0.8199763894081116,0.6787030696868896,0.7886664867401123,-10.210125923156738,8.003216743469238,0.01913885399699211,0.8719611167907715,2.632415499538183,1.6958437338471413,1.1574618220329285,16,[],"{'2': 1.0604395866394043, '3': 3.299760580062866, '4': 0.8818417191505432, '7': 2.4258174896240234, '8': 2.9721343517303467, '10': 1.045872688293457, '11': 1.2141081094741821, '12': 3.131178855895996, '13': 3.509704113006592, '14': 0.7905281186103821, '15': 1.1008155345916748, '16': 0.6690558791160583, '17': 1.3857107162475586, '18': 0.5691773891448975, '26': 2.149425506591797, '28': 0.9279291033744812}",584.6947669997462,2831.718075000026,3416.4128419997724,3.50576638000166,257.534080511934,24.879509667126065,73.46013755537587,,,,,0,257.534080511934,24.879509667126065,73.46013755537587,1750.53515625,1750.55078125,1991.87109375,0.00390625,43,16.0,124.7,35.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_smoothed_0p75,2,6,0,0.5126965057978938,0.5868046374746658,0.7500823140144348,0.8389983773231506,0.6787030696868896,0.7875681519508362,-9.500360488891602,6.709616184234619,0.01912875846028328,0.8050643801689148,2.632415499538183,1.6809147372841835,1.3517915606498718,16,[],"{'2': 1.062601089477539, '3': 3.1089048385620117, '4': 0.9168207049369812, '7': 2.498293876647949, '8': 3.0083279609680176, '10': 1.1851228475570679, '11': 1.68546724319458, '12': 3.2689435482025146, '13': 2.523158311843872, '14': 0.9674195647239685, '15': 1.0050125122070312, '16': 0.7038962841033936, '17': 1.5184602737426758, '18': 0.6295842528343201, '26': 1.8988226652145386, '28': 0.9137998223304749}",584.6947669997462,2855.3632580005797,3440.058025000326,3.5294763750007405,264.3979586933149,24.879509667126065,74.91138361657383,,,,,0,264.3979586933149,24.879509667126065,74.91138361657383,1750.53515625,1830.9921875,2045.375,80.4453125,43,16.0,124.7,35.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_axial,3,16,4,0.5216886606039632,0.6191659225227589,0.7480819225311279,0.8639249205589294,0.613818883895874,0.7443816661834717,-15.90560531616211,11.60703182220459,0.019380034878849983,0.9963406324386597,3.745490826666355,2.0685086492449045,1.5502974390983582,16,[],"{'2': 3.0105397701263428, '3': 1.4931150674819946, '4': 1.6074798107147217, '7': 0.8727370500564575, '8': 3.747910976409912, '10': 1.2662348747253418, '11': 4.032684803009033, '12': 0.6444724798202515, '13': 1.6932188272476196, '14': 0.38640281558036804, '15': 0.9123378396034241, '16': 1.2429338693618774, '17': 6.658913612365723, '18': 2.2690393924713135, '26': 2.753676652908325, '28': 0.5044405460357666}",179.780264999863,2849.6021120008663,3029.3823770007293,3.0515638560009393,213.8331860849778,0.0,70.07331197230958,,,,,0,213.8331860849778,0.0,70.07331197230958,1670.109375,1756.0859375,2126.7578125,85.9765625,33,16.0,93.9,29.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_mean_fused,3,16,4,0.5216886606039632,0.6084334536070012,0.7501704692840576,0.833714485168457,0.613818883895874,0.7610138654708862,-15.24194622039795,10.318917274475098,0.036726679652929306,1.0230848789215088,3.745490826666355,2.336913028731942,1.7690880298614502,16,[],"{'2': 3.323622703552246, '3': 3.007077217102051, '4': 1.6862739324569702, '7': 0.905971348285675, '8': 4.563321590423584, '10': 0.44313010573387146, '11': 1.8519021272659302, '12': 1.5602154731750488, '13': 2.9429001808166504, '14': 0.6597408652305603, '15': 1.179324746131897, '16': 0.5840970277786255, '17': 6.1198410987854, '18': 5.18836784362793, '26': 2.858822822570801, '28': 0.5159993767738342}",570.8527990009316,2870.850628998596,3441.703427999528,3.535164276003343,216.650800268539,0.0,61.284507127196974,,,,,0,216.650800268539,0.0,61.284507127196974,1670.109375,1836.53125,2074.203125,80.44921875,43,16.0,93.9,35.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_smoothed_0p75,3,16,4,0.5216886606039632,0.6128926135343193,0.7485832571983337,0.8519025444984436,0.613818883895874,0.7535786628723145,-14.195788383483887,9.554508209228516,0.03671584650874138,0.9604902267456055,3.745490826666355,2.3557821102440357,2.0804595947265625,16,[],"{'2': 3.400907039642334, '3': 2.8145625591278076, '4': 1.6305466890335083, '7': 0.9208115935325623, '8': 4.528656482696533, '10': 0.6115198731422424, '11': 2.2777185440063477, '12': 1.8832006454467773, '13': 3.082172393798828, '14': 0.3576224446296692, '15': 0.7491163611412048, '16': 0.5655730366706848, '17': 6.40035343170166, '18': 5.209714889526367, '26': 2.7314698696136475, '28': 0.528567910194397}",570.8527990009316,2744.739922000008,3315.5927210009395,3.4090352590028488,212.59965643108293,0.0,62.36358391120567,,,,,0,212.59965643108293,0.0,62.36358391120567,1670.109375,2238.6015625,2399.484375,402.07421875,42,16.0,93.9,34.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_axial,4,14,8,0.5163238421344943,0.6046282611538629,0.7193865180015564,0.8474448323249817,0.5742167234420776,0.7202745676040649,-16.702367782592773,18.352880477905273,0.048311587423086166,1.0230070352554321,4.29692056030035,2.791832458227873,2.096345067024231,16,[],"{'2': 5.075343608856201, '3': 3.1041784286499023, '4': 0.3925561308860779, '7': 7.3590569496154785, '8': 7.9713454246521, '10': 1.4677691459655762, '11': 3.1024184226989746, '12': 3.3224692344665527, '13': 2.8378539085388184, '14': 0.9949514865875244, '15': 1.3782867193222046, '16': 0.7885082960128784, '17': 2.350835084915161, '18': 1.8418550491333008, '26': 1.4970356225967407, '28': 1.1848558187484741}",178.95042199961608,2727.488191998418,2906.4386139980343,2.926176240998757,210.26296680640073,4.03763081398688,71.85587930774606,,,,,0,210.26296680640073,4.03763081398688,71.85587930774606,1836.53125,1970.46875,2050.91015625,133.9375,32,16.0,122.5,28.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_mean_fused,4,14,8,0.5163238421344943,0.5924340400609023,0.7193471193313599,0.8137471079826355,0.5742167234420776,0.7679404020309448,-11.469303131103516,15.64880657196045,0.0889940857887268,1.0223561525344849,4.29692056030035,2.5252473764121532,1.4709898829460144,16,[],"{'2': 4.695356369018555, '3': 3.8933937549591064, '4': 0.34950128197669983, '7': 7.939080238342285, '8': 7.838179588317871, '10': 0.9840283989906311, '11': 2.4918460845947266, '12': 3.631767511367798, '13': 1.479546308517456, '14': 0.5018730163574219, '15': 1.4624334573745728, '16': 0.7979918122291565, '17': 2.05850887298584, '18': 1.2696722745895386, '26': 0.35781100392341614, '28': 0.6529680490493774}",559.3786169974919,2787.0429809991037,3346.4215979965957,3.4388725149983657,233.7702502837179,18.146371634717646,67.97874863466086,,,,,0,233.7702502837179,18.146371634717646,67.97874863466086,1836.53125,2024.09375,2184.9765625,53.625,43,16.0,122.5,35.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_smoothed_0p75,4,14,8,0.5163238421344943,0.5964843501960926,0.7181740999221802,0.8324184417724609,0.5742167234420776,0.761913537979126,-10.64086627960205,14.673123359680176,0.08897700160741806,0.9486859440803528,4.29692056030035,2.5256222281605005,1.4662888646125793,16,[],"{'2': 4.67440128326416, '3': 3.7966556549072266, '4': 0.21248960494995117, '7': 8.07690715789795, '8': 7.813149452209473, '10': 1.1957441568374634, '11': 2.993844747543335, '12': 3.5344250202178955, '13': 1.4350844621658325, '14': 0.4815075397491455, '15': 1.4974932670593262, '16': 0.8727210760116577, '17': 1.5977061986923218, '18': 1.3076132535934448, '26': 0.339518278837204, '28': 0.5806944966316223}",559.3786169974919,2692.7138619994366,3252.0924789969285,3.344527745997766,226.6743798573376,18.146371634717646,67.77470455390535,,,,,0,226.6743798573376,18.146371634717646,67.77470455390535,1836.53125,2131.34765625,2211.78515625,107.25390625,42,16.0,122.5,34.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_axial,5,5,9,0.5245065142387927,0.598651438665031,0.772191047668457,0.8964940309524536,0.5722911357879639,0.7076445817947388,-15.046110153198242,19.038747787475586,0.04347779229283333,0.8701337575912476,3.259563598781824,2.8814823515713215,2.3824020624160767,16,[],"{'2': 1.3889459371566772, '3': 0.8625602126121521, '4': 4.982770919799805, '7': 2.546762704849243, '8': 1.565124273300171, '10': 3.015479803085327, '11': 7.819772243499756, '12': 3.1143925189971924, '13': 7.077253818511963, '14': 2.759777069091797, '15': 1.222136378288269, '16': 1.0826170444488525, '17': 1.4892586469650269, '18': 1.7170560359954834, '26': 3.2417685985565186, '28': 2.21804141998291}",182.7539309997519,2721.746858998813,2904.500789998565,2.9248976319995563,216.70947267179537,10.247819546544633,74.09130162399757,,,,,0,216.70947267179537,10.247819546544633,74.09130162399757,1769.4921875,1769.53125,1876.76953125,0.015625,32,16.0,119.1,28.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_mean_fused,5,5,9,0.5245065142387927,0.5874597758669318,0.7734619975090027,0.8648858666419983,0.5722911357879639,0.779945969581604,-13.345951080322266,10.5857572555542,0.0717686265707016,0.912969708442688,3.259563598781824,1.9193565882742405,1.5793099403381348,16,[],"{'2': 1.7194691896438599, '3': 1.8886369466781616, '4': 4.266451835632324, '7': 2.5875256061553955, '8': 2.2293052673339844, '10': 0.9640147686004639, '11': 2.7354021072387695, '12': 1.41830575466156, '13': 3.986354351043701, '14': 1.1207773685455322, '15': 0.8826935291290283, '16': 0.5285199284553528, '17': 2.7180838584899902, '18': 0.894368052482605, '26': 1.4391506910324097, '28': 1.3306461572647095}",577.2843240029033,2754.7197669991874,3332.0040910020907,3.4226292990006186,234.55127404261827,22.188345162789272,68.52955828757308,,,,,0,234.55127404261827,22.188345162789272,68.52955828757308,1769.4921875,1796.34765625,1984.0390625,26.83984375,43,16.0,119.1,35.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_smoothed_0p75,5,5,9,0.5245065142387927,0.590886866255156,0.7721346616744995,0.8814009428024292,0.5722911357879639,0.7749963998794556,-11.751432418823242,9.40292739868164,0.07176399230957031,0.8491346836090088,3.259563598781824,1.8683761581778526,1.659273386001587,16,[],"{'2': 1.6136213541030884, '3': 1.8064342737197876, '4': 4.013804912567139, '7': 2.6002719402313232, '8': 2.192861795425415, '10': 1.1915614604949951, '11': 2.898602247238159, '12': 1.7049254179000854, '13': 3.76128888130188, '14': 0.9682194590568542, '15': 0.8394047021865845, '16': 0.5289244651794434, '17': 2.358118772506714, '18': 0.8465331196784973, '26': 1.3155395984649658, '28': 1.2539061307907104}",577.2843240029033,2828.47357799983,3405.7579020027333,3.4963668059990596,236.1709891483286,22.188345162789272,67.54754356525376,,,,,0,236.1709891483286,22.188345162789272,67.54754356525376,1769.4921875,1876.80078125,2117.99609375,80.46484375,43,16.0,119.1,35.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_axial,6,13,11,0.5017329558976176,0.5986212814039302,0.7556625604629517,0.8588585257530212,0.4667867124080658,0.6448377370834351,-15.024435997009277,18.71327781677246,0.024009259417653084,1.024524211883545,5.5980276092886925,4.018354874104261,2.670505404472351,16,[],"{'2': 0.8029041290283203, '3': 1.6263865232467651, '4': 8.3240385055542, '7': 1.3842943906784058, '8': 1.9040607213974, '10': 3.2197625637054443, '11': 9.515656471252441, '12': 7.489928245544434, '13': 7.287088871002197, '14': 4.1049981117248535, '15': 0.5352097749710083, '16': 0.8535642027854919, '17': 2.0723001956939697, '18': 5.122378826141357, '26': 7.929858207702637, '28': 2.121248245239258}",184.5812539995677,2672.9616969987546,2857.5429509983223,2.8792723450005724,208.31928019048897,5.396324910288172,72.3513635492677,,,,,0,208.31928019048897,5.396324910288172,72.3513635492677,1836.5859375,1890.0859375,1970.52734375,53.5,32,16.0,98.2,28.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_mean_fused,6,13,11,0.5017329558976176,0.585428681927905,0.7585766911506653,0.8237550854682922,0.4667867124080658,0.7372739315032959,-14.417193412780762,13.6377534866333,0.003853647969663143,1.0884658098220825,5.5980276092886925,2.618561986833811,2.2724128365516663,16,[],"{'2': 0.8417305946350098, '3': 2.814072370529175, '4': 6.52327823638916, '7': 1.4099940061569214, '8': 1.9436639547348022, '10': 1.950909972190857, '11': 3.2694194316864014, '12': 6.418670654296875, '13': 2.8893892765045166, '14': 3.424743890762329, '15': 0.9738368391990662, '16': 0.7829298973083496, '17': 0.9672346115112305, '18': 3.673926591873169, '26': 2.5939157009124756, '28': 1.4192757606506348}",579.4726029962476,2724.322048999966,3303.7946519962134,3.396597874003419,212.29280613822127,0.0,62.50160131202143,,,,,0,212.29280613822127,0.0,62.50160131202143,1836.5859375,1836.5859375,1997.46484375,-53.5,42,16.0,67.0,34.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_smoothed_0p75,6,13,11,0.5017329558976176,0.5919898738698666,0.7569531202316284,0.8401495218276978,0.4667867124080658,0.7292392253875732,-13.490927696228027,12.911599159240723,0.0038566896691918373,1.0268359184265137,5.5980276092886925,2.689312543720007,2.391442060470581,16,[],"{'2': 0.8258426785469055, '3': 2.79779052734375, '4': 6.72487735748291, '7': 1.471169114112854, '8': 1.985093593597412, '10': 1.9572160243988037, '11': 3.373582363128662, '12': 6.396190166473389, '13': 3.577666759490967, '14': 3.0785629749298096, '15': 0.8607291579246521, '16': 0.7631832957267761, '17': 1.6772758960723877, '18': 3.3910462856292725, '26': 2.880695104598999, '28': 1.268079400062561}",579.4726029962476,2788.760979001381,3368.233581997629,3.4610233630046423,216.53605211958734,0.0,62.5641694402214,,,,,0,216.53605211958734,0.0,62.5641694402214,1836.5859375,1836.5859375,2077.90625,0.0,42,16.0,70.1,34.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_axial,7,7,10,0.5090681874608713,0.5982275265051904,0.7126588821411133,0.8364729881286621,0.625015377998352,0.7535104155540466,-12.310968399047852,13.058209419250488,0.0455167256295681,0.8424162268638611,3.703852728009224,2.1861634328961372,1.8050182461738586,16,[],"{'2': 0.8051482439041138, '3': 1.3801666498184204, '4': 1.769348382949829, '7': 2.0965819358825684, '8': 4.383522033691406, '10': 1.5647737979888916, '11': 1.8406881093978882, '12': 1.6834383010864258, '13': 4.328453540802002, '14': 3.5642645359039307, '15': 0.7496671676635742, '16': 1.4395650625228882, '17': 2.078935146331787, '18': 2.6994144916534424, '26': 2.945256471633911, '28': 1.6493910551071167}",180.55822099995567,2763.9024569998583,2944.460677999814,2.966194728998744,213.25135408777112,4.762878037099171,71.89391579822386,,,,,0,213.25135408777112,4.762878037099171,71.89391579822386,1688.98828125,1849.86328125,2026.69140625,160.875,33,16.0,99.7,29.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_mean_fused,7,7,10,0.5090681874608713,0.5926067561932861,0.7104336619377136,0.8063408136367798,0.625015377998352,0.7641147971153259,-11.328875541687012,10.160856246948242,0.03464510664343834,0.8848361372947693,3.703852728009224,1.84706636890769,1.3391276597976685,16,[],"{'2': 0.517471432685852, '3': 2.107980489730835, '4': 0.3733826279640198, '7': 2.071399450302124, '8': 4.059903621673584, '10': 1.2792742252349854, '11': 2.1759679317474365, '12': 1.3414881229400635, '13': 3.0008130073547363, '14': 3.5040299892425537, '15': 0.9263341426849365, '16': 1.0978360176086426, '17': 1.1861315965652466, '18': 1.3367671966552734, '26': 3.288404941558838, '28': 1.2858771085739136}",575.7517579950218,2820.6089319992316,3396.3606899942533,3.4884047439991264,210.82327041690868,3.021957634265819,60.43543851371436,,,,,0,210.82327041690868,3.021957634265819,60.43543851371436,1688.98828125,2332.51171875,2412.9375,482.6484375,43,16.0,99.7,35.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
Local CPU,local,cpu,Local WSL: Ryzen host CPU,v4_smoothed_0p75,7,7,10,0.5090681874608713,0.594823236026549,0.7103930711746216,0.823820948600769,0.625015377998352,0.7605159282684326,-9.878927230834961,8.500818252563477,0.03464808687567711,0.8198282718658447,3.703852728009224,1.8610152248293161,1.471550166606903,16,[],"{'2': 0.4214528501033783, '3': 1.7953686714172363, '4': 0.680675208568573, '7': 2.148543357849121, '8': 4.016349792480469, '10': 1.3334665298461914, '11': 2.461263656616211, '12': 1.4625420570373535, '13': 3.265683889389038, '14': 3.495595932006836, '15': 0.8323397636413574, '16': 1.2840280532836914, '17': 0.606594443321228, '18': 1.4805582761764526, '26': 3.099451780319214, '28': 1.3923293352127075}",575.7517579950218,2783.238150001125,3358.989907996147,3.4510494799997105,211.23801747171447,3.021957634265819,61.20979102036294,,,,,0,211.23801747171447,3.021957634265819,61.20979102036294,1688.98828125,2198.44921875,2332.51171875,-134.0625,43,16.0,99.7,35.0,LibreHardwareMonitor/OpenHardwareMonitor,1.0
